host,ip,port,protocol,title,domain,country,city,link,org
https://222.103.130.244:33848,222.103.130.244,33848,https,403 Forbidden,,KR,Seongnam,https://222.103.130.244:33848,Korea Telecom
https://59.31.155.92:50000,59.31.155.92,50000,https,403 Forbidden,,KR,Seongnam,https://59.31.155.92:50000,Korea Telecom
https://125.132.32.84:12120,125.132.32.84,12120,https,403 Forbidden,,KR,Seongnam,https://125.132.32.84:12120,Korea Telecom
https://61.73.210.209:12120,61.73.210.209,12120,https,403 Forbidden,,KR,Seongnam,https://61.73.210.209:12120,Korea Telecom
https://14.46.201.30:20000,14.46.201.30,20000,https,403 Forbidden,,KR,Seongnam,https://14.46.201.30:20000,Korea Telecom
https://59.14.45.119:50000,59.14.45.119,50000,https,403 Forbidden,,KR,Seongnam,https://59.14.45.119:50000,Korea Telecom
https://222.120.90.174:18080,222.120.90.174,18080,https,403 Forbidden,,KR,Seongnam,https://222.120.90.174:18080,Korea Telecom
https://121.175.118.75:12120,121.175.118.75,12120,https,403 Forbidden,,KR,Seongnam,https://121.175.118.75:12120,Korea Telecom
https://14.39.197.208:12120,14.39.197.208,12120,https,403 Forbidden,,KR,Seongnam,https://14.39.197.208:12120,Korea Telecom
https://14.39.43.121:12119,14.39.43.121,12119,https,403 Forbidden,,KR,Seoul,https://14.39.43.121:12119,Korea Telecom
https://211.38.222.37:12119,211.38.222.37,12119,https,403 Forbidden,,KR,Seongnam,https://211.38.222.37:12119,Korea Telecom
https://14.56.126.220:12119,14.56.126.220,12119,https,403 Forbidden,,KR,Seongnam,https://14.56.126.220:12119,Korea Telecom
https://175.211.154.200:12119,175.211.154.200,12119,https,403 Forbidden,,KR,Seongnam,https://175.211.154.200:12119,Korea Telecom
https://119.201.195.135:10001,119.201.195.135,10001,https,403 Forbidden,,KR,Dalseong,https://119.201.195.135:10001,Korea Telecom
https://183.105.224.204:12119,183.105.224.204,12119,https,403 Forbidden,,KR,Seongnam,https://183.105.224.204:12119,Korea Telecom
https://121.135.110.70:12119,121.135.110.70,12119,https,403 Forbidden,,KR,Seongnam,https://121.135.110.70:12119,Korea Telecom
121.144.41.183:16992,121.144.41.183,16992,http,,,KR,Seongnam,http://121.144.41.183:16992,Korea Telecom
https://221.164.192.95:50000,221.164.192.95,50000,https,403 Forbidden,,KR,Seongnam,https://221.164.192.95:50000,Korea Telecom
https://118.45.1.145:12118,118.45.1.145,12118,https,403 Forbidden,,KR,Seongnam,https://118.45.1.145:12118,Korea Telecom
https://118.41.164.139:10035,118.41.164.139,10035,https,403 Forbidden,,KR,Seongnam,https://118.41.164.139:10035,Korea Telecom
https://121.170.103.94:12118,121.170.103.94,12118,https,403 Forbidden,,KR,Seongnam,https://121.170.103.94:12118,Korea Telecom
https://121.142.137.147:12118,121.142.137.147,12118,https,403 Forbidden,,KR,Namdong,https://121.142.137.147:12118,Korea Telecom
https://222.120.189.54:12118,222.120.189.54,12118,https,403 Forbidden,,KR,Seongnam,https://222.120.189.54:12118,Korea Telecom
https://112.185.53.230:12118,112.185.53.230,12118,https,403 Forbidden,,KR,Seongnam,https://112.185.53.230:12118,Korea Telecom
https://118.41.95.26:12118,118.41.95.26,12118,https,403 Forbidden,,KR,Seongnam,https://118.41.95.26:12118,Korea Telecom
https://121.164.75.109:12118,121.164.75.109,12118,https,403 Forbidden,,KR,Namyangju,https://121.164.75.109:12118,Korea Telecom
https://121.150.130.214:12118,121.150.130.214,12118,https,403 Forbidden,,KR,Seongnam,https://121.150.130.214:12118,Korea Telecom
https://183.107.115.12:50000,183.107.115.12,50000,https,403 Forbidden,,KR,Daejeon,https://183.107.115.12:50000,Korea Telecom
https://14.57.130.109:12118,14.57.130.109,12118,https,403 Forbidden,,KR,Seongnam,https://14.57.130.109:12118,Korea Telecom
https://211.224.144.138:50000,211.224.144.138,50000,https,403 Forbidden,,KR,Seongnam,https://211.224.144.138:50000,Korea Telecom
https://61.75.229.45:12117,61.75.229.45,12117,https,403 Forbidden,,KR,Seongnam,https://61.75.229.45:12117,Korea Telecom
https://118.38.245.243:12117,118.38.245.243,12117,https,403 Forbidden,,KR,Seongnam,https://118.38.245.243:12117,Korea Telecom
112.163.80.193:12117,112.163.80.193,12117,http,,,KR,Seongnam,http://112.163.80.193:12117,Korea Telecom
https://119.194.73.69:12117,119.194.73.69,12117,https,403 Forbidden,,KR,Seongnam,https://119.194.73.69:12117,Korea Telecom
https://175.208.142.21:18080,175.208.142.21,18080,https,403 Forbidden,,KR,Seongnam,https://175.208.142.21:18080,Korea Telecom
https://211.199.65.186:12117,211.199.65.186,12117,https,403 Forbidden,,KR,Seongnam,https://211.199.65.186:12117,Korea Telecom
https://175.205.117.178:12117,175.205.117.178,12117,https,403 Forbidden,,KR,Seongnam,https://175.205.117.178:12117,Korea Telecom
61.75.175.226:10255,61.75.175.226,10255,http,,,KR,Seongnam,http://61.75.175.226:10255,Korea Telecom
https://118.40.112.188:12117,118.40.112.188,12117,https,403 Forbidden,,KR,Seongnam,https://118.40.112.188:12117,Korea Telecom
https://175.206.240.24:12117,175.206.240.24,12117,https,403 Forbidden,,KR,Seongnam,https://175.206.240.24:12117,Korea Telecom
https://220.122.181.249:12116,220.122.181.249,12116,https,403 Forbidden,,KR,Seongnam,https://220.122.181.249:12116,Korea Telecom
https://175.204.96.129:12116,175.204.96.129,12116,https,403 Forbidden,,KR,Seongnam,https://175.204.96.129:12116,Korea Telecom
https://222.99.10.60:12116,222.99.10.60,12116,https,403 Forbidden,,KR,Seongnam,https://222.99.10.60:12116,Korea Telecom
https://125.134.6.129:12116,125.134.6.129,12116,https,403 Forbidden,,KR,Seongnam,https://125.134.6.129:12116,Korea Telecom
https://61.79.224.239:12115,61.79.224.239,12115,https,403 Forbidden,,KR,Seongnam,https://61.79.224.239:12115,Korea Telecom
https://125.143.79.246:12115,125.143.79.246,12115,https,403 Forbidden,,KR,Seongnam,https://125.143.79.246:12115,Korea Telecom
https://175.195.109.5:12115,175.195.109.5,12115,https,403 Forbidden,,KR,Seongnam,https://175.195.109.5:12115,Korea Telecom
https://59.26.87.157:50000,59.26.87.157,50000,https,403 Forbidden,,KR,Seongnam,https://59.26.87.157:50000,Korea Telecom
https://119.195.168.105:12115,119.195.168.105,12115,https,403 Forbidden,,KR,Seongnam,https://119.195.168.105:12115,Korea Telecom
https://211.230.0.216:11310,211.230.0.216,11310,https,403 Forbidden,,KR,Seongnam,https://211.230.0.216:11310,Korea Telecom
112.162.23.229:12115,112.162.23.229,12115,http,,,KR,Seongnam,http://112.162.23.229:12115,Korea Telecom
https://121.175.118.75:12114,121.175.118.75,12114,https,403 Forbidden,,KR,Seongnam,https://121.175.118.75:12114,Korea Telecom
https://121.186.223.241:12114,121.186.223.241,12114,https,403 Forbidden,,KR,Seongnam,https://121.186.223.241:12114,Korea Telecom
https://59.14.40.188:12114,59.14.40.188,12114,https,403 Forbidden,,KR,Seongnam,https://59.14.40.188:12114,Korea Telecom
https://119.202.158.65:12114,119.202.158.65,12114,https,403 Forbidden,,KR,Seongnam,https://119.202.158.65:12114,Korea Telecom
https://121.155.79.15:12114,121.155.79.15,12114,https,403 Forbidden,,KR,Seongnam,https://121.155.79.15:12114,Korea Telecom
https://112.163.91.67:12114,112.163.91.67,12114,https,403 Forbidden,,KR,Seongnam,https://112.163.91.67:12114,Korea Telecom
https://119.194.59.224:12114,119.194.59.224,12114,https,403 Forbidden,,KR,Seongnam,https://119.194.59.224:12114,Korea Telecom
https://221.160.205.130:23424,221.160.205.130,23424,https,403 Forbidden,,KR,Cheonan,https://221.160.205.130:23424,Korea Telecom
https://218.147.223.43:12113,218.147.223.43,12113,https,403 Forbidden,,KR,Seongnam,https://218.147.223.43:12113,Korea Telecom
https://14.39.43.121:12113,14.39.43.121,12113,https,403 Forbidden,,KR,Seoul,https://14.39.43.121:12113,Korea Telecom
https://112.186.10.201:12113,112.186.10.201,12113,https,403 Forbidden,,KR,Suwon,https://112.186.10.201:12113,Korea Telecom
https://220.117.30.158:18571,220.117.30.158,18571,https,403 Forbidden,,KR,Seoul,https://220.117.30.158:18571,Korea Telecom
https://61.73.53.108:12113,61.73.53.108,12113,https,403 Forbidden,,KR,Seoul,https://61.73.53.108:12113,Korea Telecom
https://221.156.180.102:12113,221.156.180.102,12113,https,403 Forbidden,,KR,Seongnam,https://221.156.180.102:12113,Korea Telecom
https://121.156.160.206:12112,121.156.160.206,12112,https,403 Forbidden,,KR,Chungju,https://121.156.160.206:12112,Korea Telecom
https://61.75.247.158:12113,61.75.247.158,12113,https,403 Forbidden,,KR,Seongnam,https://61.75.247.158:12113,Korea Telecom
https://59.6.118.218:12112,59.6.118.218,12112,https,403 Forbidden,,KR,Seongnam,https://59.6.118.218:12112,Korea Telecom
https://119.194.73.69:12112,119.194.73.69,12112,https,403 Forbidden,,KR,Seongnam,https://119.194.73.69:12112,Korea Telecom
https://112.161.116.21:12111,112.161.116.21,12111,https,403 Forbidden,,KR,Seongnam,https://112.161.116.21:12111,Korea Telecom
https://59.0.95.15:12112,59.0.95.15,12112,https,403 Forbidden,,KR,Seongnam,https://59.0.95.15:12112,Korea Telecom
121.171.155.23:12111,121.171.155.23,12111,http,Attention Required! | Cloudflare,,KR,Namdong,http://121.171.155.23:12111,Korea Telecom
https://14.43.107.70:12111,14.43.107.70,12111,https,403 Forbidden,,KR,Seongnam,https://14.43.107.70:12111,Korea Telecom
https://14.43.108.144:29382,14.43.108.144,29382,https,403 Forbidden,,KR,Seongnam,https://14.43.108.144:29382,Korea Telecom
https://59.25.146.251:12111,59.25.146.251,12111,https,403 Forbidden,,KR,Seongnam,https://59.25.146.251:12111,Korea Telecom
https://118.36.141.27:12110,118.36.141.27,12110,https,403 Forbidden,,KR,Seoul,https://118.36.141.27:12110,Korea Telecom
https://222.99.209.10:50000,222.99.209.10,50000,https,403 Forbidden,,KR,Seongnam,https://222.99.209.10:50000,Korea Telecom
https://14.44.44.178:12110,14.44.44.178,12110,https,403 Forbidden,,KR,Seongnam,https://14.44.44.178:12110,Korea Telecom
https://211.185.2.191:12110,211.185.2.191,12110,https,403 Forbidden,,KR,Seongnam,https://211.185.2.191:12110,Korea Telecom
https://119.200.105.226:12110,119.200.105.226,12110,https,403 Forbidden,,KR,Mokpo,https://119.200.105.226:12110,Korea Telecom
https://59.22.106.24:12110,59.22.106.24,12110,https,403 Forbidden,,KR,Seongnam,https://59.22.106.24:12110,Korea Telecom
https://119.197.201.29:12110,119.197.201.29,12110,https,403 Forbidden,,KR,Namdong,https://119.197.201.29:12110,Korea Telecom
https://211.218.255.184:12110,211.218.255.184,12110,https,403 Forbidden,,KR,Seongnam,https://211.218.255.184:12110,Korea Telecom
https://59.25.146.251:12110,59.25.146.251,12110,https,403 Forbidden,,KR,Seongnam,https://59.25.146.251:12110,Korea Telecom
https://59.5.253.112:12110,59.5.253.112,12110,https,403 Forbidden,,KR,Seongnam,https://59.5.253.112:12110,Korea Telecom
https://211.106.93.14:12110,211.106.93.14,12110,https,403 Forbidden,,KR,Seongnam,https://211.106.93.14:12110,Korea Telecom
https://115.23.240.181:12109,115.23.240.181,12109,https,403 Forbidden,,KR,Seongnam,https://115.23.240.181:12109,Korea Telecom
https://14.45.204.55:12110,14.45.204.55,12110,https,403 Forbidden,,KR,Gumi,https://14.45.204.55:12110,Korea Telecom
https://222.113.18.214:12109,222.113.18.214,12109,https,403 Forbidden,,KR,Seongnam,https://222.113.18.214:12109,Korea Telecom
https://121.174.145.178:12109,121.174.145.178,12109,https,403 Forbidden,,KR,Seongnam,https://121.174.145.178:12109,Korea Telecom
211.230.198.202:12109,211.230.198.202,12109,http,,,KR,Seongnam,http://211.230.198.202:12109,Korea Telecom
https://125.141.54.180:12109,125.141.54.180,12109,https,403 Forbidden,,KR,Seongnam,https://125.141.54.180:12109,Korea Telecom
https://14.56.91.41:29090,14.56.91.41,29090,https,403 Forbidden,,KR,Seongnam,https://14.56.91.41:29090,Korea Telecom
https://119.195.104.2:12109,119.195.104.2,12109,https,403 Forbidden,,KR,Busan,https://119.195.104.2:12109,Korea Telecom
https://61.74.102.249:50000,61.74.102.249,50000,https,403 Forbidden,,KR,Seongnam,https://61.74.102.249:50000,Korea Telecom
https://59.6.178.149:18081,59.6.178.149,18081,https,403 Forbidden,,KR,Seongnam,https://59.6.178.149:18081,Korea Telecom
https://211.223.109.162:12109,211.223.109.162,12109,https,403 Forbidden,,KR,Haenam,https://211.223.109.162:12109,Korea Telecom
https://222.119.15.241:50000,222.119.15.241,50000,https,403 Forbidden,,KR,Seongnam,https://222.119.15.241:50000,Korea Telecom
https://61.85.107.90:11434,61.85.107.90,11434,https,403 Forbidden,,KR,Seongnam,https://61.85.107.90:11434,Korea Telecom
https://119.205.44.175:12108,119.205.44.175,12108,https,403 Forbidden,,KR,Seongnam,https://119.205.44.175:12108,Korea Telecom
https://112.185.117.92:12108,112.185.117.92,12108,https,403 Forbidden,,KR,Seongnam,https://112.185.117.92:12108,Korea Telecom
https://220.71.218.218:12108,220.71.218.218,12108,https,403 Forbidden,,KR,Seongnam,https://220.71.218.218:12108,Korea Telecom
https://121.136.134.150:12108,121.136.134.150,12108,https,403 Forbidden,,KR,Suwon,https://121.136.134.150:12108,Korea Telecom
https://121.182.151.211:12107,121.182.151.211,12107,https,403 Forbidden,,KR,Dalseong,https://121.182.151.211:12107,Korea Telecom
https://59.0.161.4:50000,59.0.161.4,50000,https,403 Forbidden,,KR,Seongnam,https://59.0.161.4:50000,Korea Telecom
https://59.31.41.166:12106,59.31.41.166,12106,https,403 Forbidden,,KR,Yeongwol,https://59.31.41.166:12106,Korea Telecom
https://121.175.56.182:50000,121.175.56.182,50000,https,403 Forbidden,,KR,Seongnam,https://121.175.56.182:50000,Korea Telecom
https://119.202.158.65:12107,119.202.158.65,12107,https,403 Forbidden,,KR,Seongnam,https://119.202.158.65:12107,Korea Telecom
https://119.203.218.24:28257,119.203.218.24,28257,https,403 Forbidden,,KR,Seongnam,https://119.203.218.24:28257,Korea Telecom
https://59.28.9.156:50000,59.28.9.156,50000,https,403 Forbidden,,KR,Seongnam,https://59.28.9.156:50000,Korea Telecom
https://175.201.30.37:12106,175.201.30.37,12106,https,403 Forbidden,,KR,Seongnam,https://175.201.30.37:12106,Korea Telecom
https://222.112.170.181:50000,222.112.170.181,50000,https,403 Forbidden,,KR,Seongnam,https://222.112.170.181:50000,Korea Telecom
https://175.201.84.61:12105,175.201.84.61,12105,https,403 Forbidden,,KR,Seongnam,https://175.201.84.61:12105,Korea Telecom
https://175.205.119.253:12105,175.205.119.253,12105,https,403 Forbidden,,KR,Cheongju,https://175.205.119.253:12105,Korea Telecom
https://121.146.145.43:12105,121.146.145.43,12105,https,403 Forbidden,,KR,Changwon,https://121.146.145.43:12105,Korea Telecom
https://218.148.4.254:12105,218.148.4.254,12105,https,403 Forbidden,,KR,Seongnam,https://218.148.4.254:12105,Korea Telecom
https://183.101.8.97:12105,183.101.8.97,12105,https,403 Forbidden,,KR,Seongnam,https://183.101.8.97:12105,Korea Telecom
https://222.102.84.30:12104,222.102.84.30,12104,https,403 Forbidden,,KR,Gwangju,https://222.102.84.30:12104,Korea Telecom
https://183.98.182.70:12104,183.98.182.70,12104,https,403 Forbidden,,KR,Seongnam,https://183.98.182.70:12104,Korea Telecom
https://119.195.77.103:12104,119.195.77.103,12104,https,403 Forbidden,,KR,Seongnam,https://119.195.77.103:12104,Korea Telecom
https://121.161.151.18:12104,121.161.151.18,12104,https,403 Forbidden,,KR,Seongnam,https://121.161.151.18:12104,Korea Telecom
https://211.55.213.199:12104,211.55.213.199,12104,https,403 Forbidden,,KR,Seongnam,https://211.55.213.199:12104,Korea Telecom
https://59.8.245.69:50000,59.8.245.69,50000,https,403 Forbidden,,KR,Seongnam,https://59.8.245.69:50000,Korea Telecom
https://211.57.29.229:12104,211.57.29.229,12104,https,403 Forbidden,,KR,Seoul,https://211.57.29.229:12104,Korea Telecom
https://222.120.90.174:12104,222.120.90.174,12104,https,403 Forbidden,,KR,Seongnam,https://222.120.90.174:12104,Korea Telecom
https://59.9.154.15:12103,59.9.154.15,12103,https,403 Forbidden,,KR,Seongnam,https://59.9.154.15:12103,Korea Telecom
https://220.95.34.103:12103,220.95.34.103,12103,https,403 Forbidden,,KR,Seongnam,https://220.95.34.103:12103,Korea Telecom
https://59.27.144.74:50000,59.27.144.74,50000,https,403 Forbidden,,KR,Seongnam,https://59.27.144.74:50000,Korea Telecom
https://222.120.90.174:12103,222.120.90.174,12103,https,403 Forbidden,,KR,Seongnam,https://222.120.90.174:12103,Korea Telecom
https://183.104.82.130:12103,183.104.82.130,12103,https,403 Forbidden,,KR,Geoje,https://183.104.82.130:12103,Korea Telecom
https://220.83.131.149:12103,220.83.131.149,12103,https,403 Forbidden,,KR,Seongnam,https://220.83.131.149:12103,Korea Telecom
https://121.160.125.55:12103,121.160.125.55,12103,https,403 Forbidden,,KR,Seongnam,https://121.160.125.55:12103,Korea Telecom
https://118.44.51.175:12103,118.44.51.175,12103,https,403 Forbidden,,KR,Seongnam,https://118.44.51.175:12103,Korea Telecom
https://221.166.196.218:12103,221.166.196.218,12103,https,403 Forbidden,,KR,Pohang,https://221.166.196.218:12103,Korea Telecom
https://210.222.205.94:12101,210.222.205.94,12101,https,403 Forbidden,,KR,Haenam,https://210.222.205.94:12101,Korea Telecom
https://14.54.26.190:12101,14.54.26.190,12101,https,403 Forbidden,,KR,Seongnam,https://14.54.26.190:12101,Korea Telecom
https://211.248.192.164:12101,211.248.192.164,12101,https,403 Forbidden,,KR,Seongnam,https://211.248.192.164:12101,Korea Telecom
https://112.162.200.89:12101,112.162.200.89,12101,https,403 Forbidden,,KR,Seongnam,https://112.162.200.89:12101,Korea Telecom
https://175.203.46.51:12101,175.203.46.51,12101,https,403 Forbidden,,KR,Seongnam,https://175.203.46.51:12101,Korea Telecom
https://125.142.168.166:12101,125.142.168.166,12101,https,403 Forbidden,,KR,Seongnam,https://125.142.168.166:12101,Korea Telecom
https://183.98.176.45:50000,183.98.176.45,50000,https,403 Forbidden,,KR,Seongnam,https://183.98.176.45:50000,Korea Telecom
https://121.164.75.109:12088,121.164.75.109,12088,https,403 Forbidden,,KR,Namyangju,https://121.164.75.109:12088,Korea Telecom
https://59.22.136.160:12088,59.22.136.160,12088,https,403 Forbidden,,KR,Seongnam,https://59.22.136.160:12088,Korea Telecom
175.214.251.155:12088,175.214.251.155,12088,http,,,KR,Seongnam,http://175.214.251.155:12088,Korea Telecom
https://121.165.57.214:12088,121.165.57.214,12088,https,403 Forbidden,,KR,Seongnam,https://121.165.57.214:12088,Korea Telecom
https://112.184.209.63:12088,112.184.209.63,12088,https,403 Forbidden,,KR,Sokcho,https://112.184.209.63:12088,Korea Telecom
https://210.222.205.94:12088,210.222.205.94,12088,https,403 Forbidden,,KR,Haenam,https://210.222.205.94:12088,Korea Telecom
https://220.77.92.229:12088,220.77.92.229,12088,https,403 Forbidden,,KR,Busan,https://220.77.92.229:12088,Korea Telecom
https://218.148.4.254:12084,218.148.4.254,12084,https,403 Forbidden,,KR,Seongnam,https://218.148.4.254:12084,Korea Telecom
https://221.156.150.179:12084,221.156.150.179,12084,https,403 Forbidden,,KR,Mokpo,https://221.156.150.179:12084,Korea Telecom
https://220.116.147.73:12084,220.116.147.73,12084,https,403 Forbidden,,KR,Seongnam,https://220.116.147.73:12084,Korea Telecom
https://183.97.111.205:50000,183.97.111.205,50000,https,403 Forbidden,,KR,Seongnam,https://183.97.111.205:50000,Korea Telecom
https://59.12.184.195:50000,59.12.184.195,50000,https,403 Forbidden,,KR,Seongnam,https://59.12.184.195:50000,Korea Telecom
https://59.16.86.130:37287,59.16.86.130,37287,https,403 Forbidden,,KR,Seongnam,https://59.16.86.130:37287,Korea Telecom
https://218.151.40.81:12084,218.151.40.81,12084,https,403 Forbidden,,KR,Iksan,https://218.151.40.81:12084,Korea Telecom
222.102.84.30:12082,222.102.84.30,12082,http,,,KR,Gwangju,http://222.102.84.30:12082,Korea Telecom
https://59.26.208.19:12082,59.26.208.19,12082,https,403 Forbidden,,KR,Seongnam,https://59.26.208.19:12082,Korea Telecom
https://220.71.216.216:16483,220.71.216.216,16483,https,403 Forbidden,,KR,Seongnam,https://220.71.216.216:16483,Korea Telecom
https://14.41.85.118:12082,14.41.85.118,12082,https,403 Forbidden,,KR,Seongnam,https://14.41.85.118:12082,Korea Telecom
https://14.35.27.166:12056,14.35.27.166,12056,https,403 Forbidden,,KR,Ansan,https://14.35.27.166:12056,Korea Telecom
https://59.9.205.27:32400,59.9.205.27,32400,https,403 Forbidden,,KR,Seongnam,https://59.9.205.27:32400,Korea Telecom
https://121.146.30.118:19888,121.146.30.118,19888,https,403 Forbidden,,KR,Seongnam,https://121.146.30.118:19888,Korea Telecom
https://222.114.215.70:50000,222.114.215.70,50000,https,403 Forbidden,,KR,Seongnam,https://222.114.215.70:50000,Korea Telecom
https://175.208.25.75:20002,175.208.25.75,20002,https,403 Forbidden,,KR,Buan,https://175.208.25.75:20002,Korea Telecom
https://125.136.51.42:12056,125.136.51.42,12056,https,403 Forbidden,,KR,Gwangju,https://125.136.51.42:12056,Korea Telecom
https://218.157.222.202:50000,218.157.222.202,50000,https,403 Forbidden,,KR,Andong,https://218.157.222.202:50000,Korea Telecom
https://221.167.79.231:12056,221.167.79.231,12056,https,403 Forbidden,,KR,Seongnam,https://221.167.79.231:12056,Korea Telecom
https://119.197.201.29:12056,119.197.201.29,12056,https,403 Forbidden,,KR,Namdong,https://119.197.201.29:12056,Korea Telecom
https://121.149.62.195:12019,121.149.62.195,12019,https,403 Forbidden,,KR,Seongnam,https://121.149.62.195:12019,Korea Telecom
https://220.86.43.135:50000,220.86.43.135,50000,https,403 Forbidden,,KR,Seongnam,https://220.86.43.135:50000,Korea Telecom
https://112.163.229.82:12056,112.163.229.82,12056,https,403 Forbidden,,KR,Seongnam,https://112.163.229.82:12056,Korea Telecom
https://121.155.43.98:12056,121.155.43.98,12056,https,403 Forbidden,,KR,Seongnam,https://121.155.43.98:12056,Korea Telecom
https://121.135.30.90:12056,121.135.30.90,12056,https,403 Forbidden,,KR,Seongnam,https://121.135.30.90:12056,Korea Telecom
https://121.183.196.21:12056,121.183.196.21,12056,https,403 Forbidden,,KR,Seongnam,https://121.183.196.21:12056,Korea Telecom
https://125.143.25.179:12019,125.143.25.179,12019,https,403 Forbidden,,KR,Seongnam,https://125.143.25.179:12019,Korea Telecom
https://211.218.242.52:12016,211.218.242.52,12016,https,403 Forbidden,,KR,Seoul,https://211.218.242.52:12016,Korea Telecom
https://211.35.150.157:12016,211.35.150.157,12016,https,403 Forbidden,,KR,Seongnam,https://211.35.150.157:12016,Korea Telecom
https://221.166.137.71:12016,221.166.137.71,12016,https,403 Forbidden,,KR,Seongnam,https://221.166.137.71:12016,Korea Telecom
https://210.222.205.94:12001,210.222.205.94,12001,https,403 Forbidden,,KR,Haenam,https://210.222.205.94:12001,Korea Telecom
https://210.123.225.3:12001,210.123.225.3,12001,https,403 Forbidden,,KR,Seoul,https://210.123.225.3:12001,Korea Telecom
https://59.25.82.79:12001,59.25.82.79,12001,https,403 Forbidden,,KR,Seongnam,https://59.25.82.79:12001,Korea Telecom
https://125.135.123.97:12604,125.135.123.97,12604,https,403 Forbidden,,KR,Seongnam,https://125.135.123.97:12604,Korea Telecom
https://183.96.235.97:16000,183.96.235.97,16000,https,403 Forbidden,,KR,Seongnam,https://183.96.235.97:16000,Korea Telecom
https://211.225.41.160:12001,211.225.41.160,12001,https,403 Forbidden,,KR,Seongnam,https://211.225.41.160:12001,Korea Telecom
https://59.4.161.71:23791,59.4.161.71,23791,https,403 Forbidden,,KR,Seongnam,https://59.4.161.71:23791,Korea Telecom
https://59.17.154.138:50000,59.17.154.138,50000,https,403 Forbidden,,KR,Seongnam,https://59.17.154.138:50000,Korea Telecom
https://121.145.245.158:12001,121.145.245.158,12001,https,403 Forbidden,,KR,Miryang,https://121.145.245.158:12001,Korea Telecom
https://14.43.84.254:12001,14.43.84.254,12001,https,403 Forbidden,,KR,Seongnam,https://14.43.84.254:12001,Korea Telecom
https://59.11.235.35:50000,59.11.235.35,50000,https,403 Forbidden,,KR,Seongnam,https://59.11.235.35:50000,Korea Telecom
https://59.1.166.218:29015,59.1.166.218,29015,https,403 Forbidden,,KR,Jeonju,https://59.1.166.218:29015,Korea Telecom
https://59.23.74.189:19603,59.23.74.189,19603,https,403 Forbidden,,KR,Seongnam,https://59.23.74.189:19603,Korea Telecom
https://221.156.234.100:19888,221.156.234.100,19888,https,403 Forbidden,,KR,Seongnam,https://221.156.234.100:19888,Korea Telecom
https://59.28.41.11:50000,59.28.41.11,50000,https,403 Forbidden,,KR,Seongnam,https://59.28.41.11:50000,Korea Telecom
121.188.254.222:11920,121.188.254.222,11920,http,,,KR,Seongnam,http://121.188.254.222:11920,Korea Telecom
https://121.142.137.147:33531,121.142.137.147,33531,https,403 Forbidden,,KR,Namdong,https://121.142.137.147:33531,Korea Telecom
121.177.172.206:40013,121.177.172.206,40013,http,,,KR,Seongnam,http://121.177.172.206:40013,Korea Telecom
https://221.165.8.35:50000,221.165.8.35,50000,https,403 Forbidden,,KR,Seongnam,https://221.165.8.35:50000,Korea Telecom
